gene_id	gene_name	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000000001	Gnai3	90.792051	90.486259	74.395975	75.309758	75.572059	75.02752	92.492433	77.744563	74.231116	86.711031	60.56111	57.423516	64.273064	73.733475	78.143745
ENSMUSG00000000003	Pbsn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000028	Cdc45	8.222349	8.135637	7.835852	7.659284	7.325616	5.392563	8.750323	6.152349	5.014189	6.951812	5.212139	5.189831	5.312449	6.546489	7.186529
ENSMUSG00000000031	H19	22.30154	23.426788	74.052546	2.623643	30.616832	13.284559	49.518109	34.681794	1.274957	3.18448	15.933225	18.956119	2.25485	14.356947	29.68179
ENSMUSG00000000037	Scml2	0.39086	0.200766	0.251318	0.867132	0.391863	0.285916	0.733358	0.333189	0.486556	0.198217	0.411079	0.404441	0.418613	0.324154	0.284643
ENSMUSG00000000049	Apoh	0.103816	0.160292	0.04977	0.346351	0.129925	0.179075	0.049798	0.24939	0.092082	0.18217	0.187255	0.134531	0.202596	0.065476	0.107108
ENSMUSG00000000056	Narf	14.627261	15.602897	15.490424	12.840214	12.110016	18.727953	16.603205	12.300371	22.704184	15.497288	11.843586	13.28674	16.42341	12.712225	12.850031
ENSMUSG00000000058	Cav2	11.658028	18.544246	9.064904	12.099262	9.382405	11.157019	8.777297	6.893355	15.269602	18.058267	9.482924	7.675401	11.890479	10.730547	10.843992
ENSMUSG00000000078	Klf6	75.606599	130.399631	80.47115	96.599769	98.398675	94.726641	79.118975	86.11407	94.206423	105.58545	59.281325	53.021067	97.989667	90.974544	75.483351
ENSMUSG00000000085	Scmh1	19.172227	25.227967	20.155273	22.24478	20.368592	20.600396	23.186784	19.559824	24.156916	19.457248	28.546563	20.867215	19.220732	19.004177	22.11942
ENSMUSG00000000088	Cox5a	309.89965	262.941731	260.638057	321.360403	275.558009	294.592226	270.133359	235.386362	270.598667	277.282598	291.230445	247.120576	242.263893	280.17071	239.850138
ENSMUSG00000000093	Tbx2	2.116233	2.830322	1.72581	2.367004	2.989013	3.736379	3.515708	2.338655	2.789027	3.226535	2.684432	2.818238	2.383519	2.072196	2.699153
ENSMUSG00000000094	Tbx4	0.625413	1.466422	0.493929	0.443467	0.39569	0.671929	1.185346	1.918987	0.517748	0.768223	0.471824	1.226349	0.29549	0.439865	0.491645
ENSMUSG00000000103	Zfy2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000120	Ngfr	1.672175	1.775572	0.734362	1.525888	1.544836	1.944158	1.088485	1.373937	3.353074	2.417588	1.297919	1.630768	3.348812	1.504965	2.511043
ENSMUSG00000000125	Wnt3	0.411683	0.411529	0.933102	0.686229	0.919792	0.682068	0.885099	1.17889	0.689246	0.534303	0.628745	0.895167	0.571509	0.652452	0.899026
ENSMUSG00000000126	Wnt9a	0.346315	0.938713	0.26825	0.280682	0.341736	0.393589	0.145631	0.398031	0.606427	1.065496	0.32371	0.356913	0.637584	0.269284	0.463137
ENSMUSG00000000127	Fer	8.80496	9.595366	7.522059	8.625291	8.98344	9.776909	9.081577	7.693594	10.976623	11.400581	7.441429	6.194037	8.935678	8.50874	8.682369
ENSMUSG00000000131	Xpo6	19.365929	22.675114	18.629967	19.312872	21.943103	19.210999	22.121475	19.457302	20.837615	20.181628	21.093218	19.731669	17.649842	19.961998	22.367697
ENSMUSG00000000134	Tfe3	7.340538	10.790711	6.853822	9.167241	8.499363	8.700729	8.590389	10.517134	10.728332	9.02165	9.181669	8.256348	7.304423	8.215761	9.489484
ENSMUSG00000000142	Axin2	71.511761	77.018914	72.795775	77.11201	88.48991	79.154969	118.233705	110.513541	88.519018	41.444532	53.187036	85.534216	63.267226	41.383083	104.161232
ENSMUSG00000000148	Brat1	5.68874	5.734323	5.100676	5.488249	5.217786	6.592269	6.404867	5.800777	7.356803	6.375111	6.198452	5.865061	5.961796	5.92632	5.871891
ENSMUSG00000000149	Gna12	15.303068	18.100152	14.120761	17.733036	16.22602	17.872543	22.849468	20.6021	19.966972	24.293771	16.130244	18.516778	17.705229	15.106134	19.387066
ENSMUSG00000000154	Slc22a18	28.364287	22.864663	20.940964	25.084858	26.281459	28.574659	29.400022	27.787319	24.729975	27.264492	32.980713	26.112761	25.075645	29.410729	24.722934
ENSMUSG00000000157	Itgb2l	0.020176	0.0178	0.019369	0.029426	0.012026	0	0.029905	0.019393	0.011873	0.011779	0.014571	0.008169	0.014043	0	0.061491
ENSMUSG00000000159	Igsf5	32.05197	31.303543	25.378961	26.658635	28.883394	25.598113	32.809769	27.358675	26.194337	30.093054	27.123546	20.188267	22.701683	25.56371	26.285633
ENSMUSG00000000167	Pih1d2	2.208438	2.624961	1.964352	2.281488	2.517559	1.148623	2.088992	2.498234	2.173928	1.987908	1.225383	1.48194	2.319954	1.569361	3.344881
ENSMUSG00000000168	Dlat	38.77893	32.14072	34.56922	40.071867	35.631107	36.785583	33.840114	25.872567	37.297288	33.710274	27.793892	25.71739	34.329036	32.972578	32.60066
ENSMUSG00000000171	Sdhd	163.994677	130.001355	134.368819	161.605172	137.697797	152.132573	155.949329	116.194869	150.132768	141.090838	153.977186	126.74906	128.757648	139.273643	129.665654
ENSMUSG00000000182	Fgf23	0.016143	0.356003	0.13959	0.076695	0.087704	0	0	0.015519	0	0.377354	0	0	0.084057	0.054228	0.083401
ENSMUSG00000000183	Fgf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000184	Ccnd2	49.971435	80.126582	53.009279	83.056337	69.50597	55.547763	58.734641	44.934686	83.669186	72.605335	61.340281	39.490043	58.999007	73.476048	62.191654
ENSMUSG00000000194	Gpr107	22.126665	24.120622	19.99499	26.936367	26.871216	29.55086	27.015185	23.963108	31.827333	27.55988	24.777896	20.175082	26.808839	25.953506	28.728638
ENSMUSG00000000197	Nalcn	0.173089	0.03947	0.052706	0.21802	0.155513	0.178373	0.018332	0.09127	0.40131	0.245604	0.091019	0.097787	0.498148	0.269691	0.138754
ENSMUSG00000000202	Btbd17	0.968318	1.02746	1.061621	0.787635	0.545757	0.351897	0.296041	1.046275	0.05551	0.48226	0.459515	0.314704	0.18771	0.155038	0.340748
ENSMUSG00000000204	Slfn4	29.056331	76.229097	63.203527	20.021701	33.669791	37.237239	96.654333	35.109829	76.329204	33.571069	58.132775	41.038708	33.974715	74.149033	28.578461
ENSMUSG00000000214	Th	0.103938	0.065779	0.091423	0.202041	0.241779	0.161947	0.15309	0.269225	0.318135	0.052289	0.222496	0.066308	0.128215	0.026422	0.107895
ENSMUSG00000000215	Ins2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000216	Scnn1g	2.318182	1.097157	1.704584	5.171838	0.782492	1.247067	0.758268	0.906203	4.12698	2.256549	1.320258	0.963972	1.70476	2.893937	0.857778
ENSMUSG00000000223	Drp2	0.368809	0.702951	0.272458	0.48726	0.408348	0.509579	0.697564	0.475755	0.74473	1.316872	0.387769	0.424441	0.516168	0.486646	0.387418
ENSMUSG00000000244	Tspan32	1.763825	2.817045	5.485721	4.862283	2.16891	2.190242	3.013429	0.44218	2.937257	5.866083	1.08101	0.353927	3.425579	2.478735	7.66342
ENSMUSG00000000247	Lhx2	0.01991	0.096588	0.047887	0.222127	0.037744	0.016203	0	0.038292	0.011722	0.093033	0	0.014758	0.025913	0.008354	0.053883
ENSMUSG00000000248	Clec2g	0.035677	0.238842	0.044963	0.091352	0.051868	0.04391	0.070385	0.351388	0.078573	0	0.031449	0.035256	0.061378	0.152246	0.049185
ENSMUSG00000000253	Gmpr	8.52039	12.068605	10.452197	12.009947	10.905434	10.83386	10.100018	6.319048	13.367029	9.149999	8.394748	7.594071	11.563386	8.67532	11.931918
ENSMUSG00000000263	Glra1	0	0.057553	0	0.015499	0	0.015202	0.040887	0.03136	0	0.019064	0	0.012085	0	0.01194	0
ENSMUSG00000000266	Mid2	11.054776	11.79357	9.379172	12.446728	10.161075	12.838058	10.749218	9.428162	15.999457	13.779236	12.618517	9.503247	14.303089	10.913943	10.63105
ENSMUSG00000000275	Trim25	15.570168	29.153395	20.850605	20.782583	21.063455	20.928718	25.162583	26.08802	29.000524	21.810042	23.675298	21.826599	15.848131	19.476191	18.011572
ENSMUSG00000000276	Dgke	2.674354	3.300691	2.449313	2.889445	3.087349	2.687572	2.652814	2.168054	3.661723	3.491925	1.903105	1.640599	3.160986	2.36329	3.220117
ENSMUSG00000000278	Scpep1	18.065911	20.26325	15.948981	17.319169	19.488335	20.882507	20.534714	16.017959	21.68375	27.197878	17.643411	17.258289	16.968645	21.935331	18.004812
ENSMUSG00000000282	Mnt	2.913471	5.31195	3.272857	3.70241	3.351954	3.226816	3.262722	3.952946	5.362017	3.535524	4.238296	3.559599	2.992371	3.35256	3.887413
ENSMUSG00000000290	Itgb2	4.509289	10.206622	5.617181	4.471005	3.860593	5.858178	8.947821	6.194342	5.856443	12.523676	4.815038	5.007887	3.387286	6.472522	3.701516
ENSMUSG00000000295	Hddc2	17.233235	18.085654	13.505916	15.005839	14.775764	11.823968	15.578547	13.385309	10.133345	12.057863	12.404172	10.784802	8.499141	13.833579	14.129551
ENSMUSG00000000296	Tpd52l1	4.368978	1.698129	2.623997	4.161463	4.814468	2.579189	4.289127	6.192744	1.529242	2.295909	4.609241	4.033612	2.81277	2.671146	4.067847
ENSMUSG00000000301	Pemt	4.726274	4.802738	3.43539	3.695007	4.704029	4.704054	3.958091	3.590306	2.526113	3.761507	5.113714	4.009684	2.219164	4.727732	3.228552
ENSMUSG00000000303	Cdh1	155.695339	227.874336	174.532713	212.726299	199.434596	188.605499	181.791154	215.922109	194.456912	176.141686	171.012545	152.250264	147.043934	199.894284	171.119713
ENSMUSG00000000305	Cdh4	0.198156	0.086835	0.16584	0.150311	0.108029	0.239358	0.434765	0.127646	0.166076	0.179932	0.096106	0.228964	0.204871	0.294887	0.203851
ENSMUSG00000000308	Ckmt1	682.351581	382.017188	518.328209	590.371458	554.273682	615.414498	409.015632	302.127354	709.184576	654.62112	628.92033	322.785365	927.481233	757.978504	448.175449
ENSMUSG00000000317	Bcl6b	0.653572	1.315197	0.85517	1.596646	0.915583	0.869285	0.761703	0.570347	1.106505	1.191203	0.406812	0.501739	0.638854	0.739889	1.008366
ENSMUSG00000000318	Clec10a	0.647634	1.429934	0.440066	0.702196	0.554966	1.381908	0.979399	0.543041	2.541946	1.869676	0.775296	0.707691	1.271985	0.948302	0.945726
ENSMUSG00000000320	Alox12	6.75675	18.206107	14.837373	21.493797	11.625087	7.511965	8.385278	7.05604	15.295198	5.860087	2.949929	5.2556	8.906351	4.242817	11.553996
ENSMUSG00000000326	Comt	53.805893	52.012854	45.609932	60.097046	56.268816	55.774221	63.81466	44.974341	61.532079	61.0935	46.955063	46.145863	52.675155	45.515486	62.74264
ENSMUSG00000000339	Rtca	15.850001	17.099507	14.341308	17.382334	15.8219	15.929136	18.521336	14.645779	17.605539	15.225298	16.553119	13.657102	15.309352	16.112455	16.179025
ENSMUSG00000000340	Dbt	8.61137	7.467527	6.595401	9.939399	8.041504	8.515927	8.593913	6.879853	8.046302	8.718055	8.147308	6.668792	8.336454	8.290716	7.318503
ENSMUSG00000000346	Dazap2	67.511033	85.276918	66.556739	79.322496	65.909686	71.054595	73.794596	62.542107	76.207037	76.257285	65.917222	59.445471	65.154792	68.674664	66.659692
ENSMUSG00000000355	Mcts1	28.916704	25.601846	23.127492	25.382673	23.110404	23.805351	30.476995	22.779769	29.509337	26.641691	23.39126	21.079421	25.003313	22.169537	24.164845
ENSMUSG00000000359	Rem1	1.820655	2.406474	1.178162	1.947959	2.406933	2.62007	1.52394	0.968151	3.729037	4.327886	2.154677	2.260003	3.291307	1.961839	2.724867
ENSMUSG00000000365	Rnf17	0.077995	0.009215	0.043107	0.097094	0.057275	0.10401	0.038667	0	0.065259	0.112236	0.132371	0.033239	0.305917	0	0.152689
ENSMUSG00000000374	Trappc10	32.015018	36.517516	26.043007	30.856566	30.379218	31.25	38.278201	25.18196	33.854971	34.059297	29.96841	23.002273	29.27975	34.438505	27.551469
ENSMUSG00000000378	Ccm2	15.51851	18.200437	15.634984	15.076084	15.583453	15.796153	19.525658	16.58317	15.846026	18.299646	14.586381	15.073579	13.764215	16.129236	15.619999
ENSMUSG00000000381	Wap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000384	Tbrg4	24.148229	25.175619	20.468934	25.475583	25.590733	23.558821	25.952876	18.243343	22.755647	19.430599	27.924217	21.953173	20.355993	29.356605	21.772224
ENSMUSG00000000385	Tmprss2	181.773832	156.77382	145.569428	168.445761	175.565884	188.866028	140.252176	122.885235	176.422006	211.210213	172.092304	110.476696	161.819347	191.209434	145.735546
ENSMUSG00000000386	Mx1	1.100054	4.970786	7.612572	1.098899	2.059588	1.66194	8.951284	3.004702	3.433642	1.61843	3.13446	4.553577	1.006282	1.737189	1.510033
ENSMUSG00000000392	Fap	0.810131	0.909935	0.811041	0.874662	0.536499	1.43222	0.90613	0.633781	1.322016	1.31239	0.954935	0.790133	1.113588	0.883235	0.623712
ENSMUSG00000000394	Gcg	13.109216	2.746023	7.097978	12.148968	15.6872	19.6353	3.842125	8.697789	9.791082	8.454541	27.084436	10.53555	17.533612	12.217775	6.742462
ENSMUSG00000000399	Ndufa9	69.902684	58.753791	53.359184	64.394926	59.320623	61.717953	62.065018	46.027261	59.230085	60.738692	62.955975	50.216334	54.371918	59.211607	52.317309
ENSMUSG00000000402	Egfl6	0.272688	1.951937	0.0908	0.069718	0.091592	0.420295	1.37653	0.85724	0.197613	0.110269	0.083188	0.715194	0.682518	0.13202	0.184395
ENSMUSG00000000409	Lck	2.660997	3.69166	3.722327	2.527675	2.111565	3.200667	5.228189	4.24339	2.693825	3.628263	1.71341	3.745962	1.442469	1.977098	2.437288
ENSMUSG00000000411	Tssk3	0	0	0	0	0	0	0.022888	0	0.084612	0	0	0.017672	0	0	0.024627
ENSMUSG00000000416	Cttnbp2	3.749934	1.813226	3.401013	2.743661	2.567319	5.358205	3.409345	4.689993	3.479581	3.54324	5.843414	3.861101	3.124429	3.127423	3.477281
ENSMUSG00000000420	Galnt1	58.508178	56.411068	49.229548	58.13763	63.255482	45.031254	55.563746	54.926167	41.246864	55.282109	44.617149	36.350447	39.355544	48.841211	51.04219
ENSMUSG00000000435	Myf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014348
ENSMUSG00000000439	Mkrn2	9.318957	8.996063	5.860001	8.030331	8.933127	7.70047	9.853862	7.43956	8.993085	8.277763	6.88762	7.1562	9.163949	7.819224	9.929093
ENSMUSG00000000440	Pparg	19.05961	17.544068	14.343475	16.438013	25.55333	21.689112	18.897927	22.971284	13.745357	17.571578	20.978883	22.40834	14.763514	20.363082	17.315792
ENSMUSG00000000441	Raf1	46.892526	54.451425	44.178799	47.641247	45.470379	51.427786	54.85753	42.544607	57.502124	51.146243	40.512268	38.636952	51.803079	43.775636	49.873117
ENSMUSG00000000486	Septin1	3.160573	4.759442	4.231358	3.679677	2.767799	4.234552	5.48079	4.052909	4.384952	5.036572	3.223721	5.021349	3.158052	2.797312	3.421038
ENSMUSG00000000489	Pdgfb	2.930835	4.775735	3.770442	4.080985	2.665255	3.050051	3.447134	3.498188	3.809285	4.556311	3.805136	3.284679	3.04428	3.300226	3.142139
ENSMUSG00000000530	Acvrl1	7.161101	7.514075	5.6486	7.976613	9.515615	11.95294	9.115499	8.496468	13.772776	17.76906	7.573959	8.182974	9.631554	9.620076	10.117918
ENSMUSG00000000531	Tamalin	1.852754	4.588674	3.123312	3.520303	2.15591	3.028419	2.390187	2.411577	4.200167	3.847272	1.828646	2.397404	2.28184	2.316083	2.474777
ENSMUSG00000000532	Acvr1b	17.041391	17.692585	14.194516	18.832907	16.499486	20.544535	17.201387	18.317685	19.359886	19.073903	17.69715	14.557039	19.258857	18.973008	19.295215
ENSMUSG00000000538	Tom1l2	9.768396	10.746612	8.302203	10.692008	11.069704	12.904545	8.800914	8.910262	19.009654	12.384967	11.055159	8.457495	16.751352	12.651445	10.881415
ENSMUSG00000000544	Gpa33	173.112714	192.364596	156.071496	174.856696	177.032897	173.186854	169.405041	152.08668	185.773027	211.685118	160.551978	125.698174	177.404855	200.20267	156.084974
ENSMUSG00000000552	Zfp385a	1.151084	1.356734	1.065952	1.28664	1.15951	1.867041	1.660591	1.641675	1.904976	2.326664	1.357305	1.854797	1.358393	1.458014	1.461503
ENSMUSG00000000555	Itga5	12.774664	13.673149	9.106247	18.582548	13.660558	11.517091	6.438629	7.22334	23.26977	23.58341	14.79618	9.870832	18.167521	18.475795	14.378185
ENSMUSG00000000560	Gabra2	0.007195	0	0	0	0.053072	0.033524	0	0	0	0.014957	0	0	0.018726	0.007856	0.014889
ENSMUSG00000000561	Wdr77	18.526947	20.945178	15.28332	20.336286	15.994068	12.781099	20.537244	16.255761	13.904168	15.208544	14.463226	14.245868	12.769717	15.996298	15.297797
ENSMUSG00000000562	Adora3	0.286875	0.181073	0.069672	0.348839	0.32717	0.173298	0.535742	0.619792	0.349877	0.275902	0.200776	0.170042	0.216555	0.489927	0.187281
ENSMUSG00000000563	Atp5pb	195.547373	159.187281	157.326246	183.734618	173.545742	169.635039	175.170375	131.875207	161.583175	162.602352	169.541303	135.920005	149.858504	168.858791	150.003119
ENSMUSG00000000567	Sox9	19.97992	20.758213	25.086786	25.926678	17.360116	20.970603	25.86831	30.153197	23.693748	13.828868	18.764528	21.906006	15.174541	19.937838	25.722979
ENSMUSG00000000568	Hnrnpd	29.253785	49.264429	34.615169	43.914098	44.423955	33.044753	34.483511	28.010063	35.388127	32.279624	29.654051	24.017945	24.939715	39.00752	30.941618
ENSMUSG00000000579	Dynlt1c	5.288162	6.369931	5.362013	4.267549	4.032673	7.655389	5.542838	6.185053	8.028965	5.838991	6.58159	4.097724	7.022174	5.735645	4.662092
ENSMUSG00000000581	C1d	31.410037	45.571916	33.610872	35.330441	36.851058	33.429837	35.222243	28.528223	34.691022	36.35361	31.379321	23.756085	34.601367	36.641925	29.022782
ENSMUSG00000000594	Gm2a	8.91432	13.204634	10.018696	11.148462	9.680226	12.624048	13.765062	10.073501	14.836559	18.19833	9.920797	9.719094	9.920983	10.600863	7.728974
ENSMUSG00000000600	Krit1	17.868836	22.537975	17.542942	19.844655	16.380957	25.155797	27.199884	20.533508	29.740431	21.142025	18.790683	17.42209	24.650001	18.296503	21.658176
ENSMUSG00000000605	Clcn4	29.116962	29.664113	24.732385	28.99397	25.548903	27.456562	28.585594	27.019487	30.348248	30.392546	25.339291	21.467451	28.644557	27.918848	28.805666
ENSMUSG00000000606	Vmn2r88	0	0	0	0	0	0	0	0	0	0	0	0	0.008552	0	0
ENSMUSG00000000617	Grm6	0	0.014962	0.055686	0.012256	0.009274	0.007904	0.008124	0	0.009983	0.053693	0.022417	0.006288	0	0.007116	0.017549
ENSMUSG00000000627	Sema4f	0.224168	0.155774	0.222346	0.145958	0.104131	0.439484	0.123607	0.221398	0.215769	0.236222	0.161542	0.141014	0.328249	0.142444	0.154647
ENSMUSG00000000628	Hk2	54.430989	108.123174	44.395566	56.34137	36.829919	32.08472	85.237082	62.269595	35.625035	38.710083	65.1751	32.034282	29.278021	56.59493	29.873453
ENSMUSG00000000631	Myo18a	34.544597	54.264065	36.920892	43.26881	45.986732	42.823702	44.869001	53.830523	48.321993	45.156368	41.420167	33.458318	31.997947	42.017345	36.558165
ENSMUSG00000000632	Sez6	0.183733	0.156618	0.025118	0.118546	0.071503	0.175061	0.100189	0.06288	0.373484	0.219529	0.140388	0.060582	0.298686	0.246261	0.087955
ENSMUSG00000000673	Haao	0.11976	0.826683	1.537242	0.330333	0.281772	0.612021	0.507808	0.160798	1.005486	0.716897	0.353327	0.411076	0.721679	0.631887	0.127681
ENSMUSG00000000682	Cd52	25.907938	35.562839	54.718826	26.082218	19.999517	32.862124	48.017572	28.46739	19.754271	48.735913	30.135494	36.450617	14.467161	27.06868	17.971833
ENSMUSG00000000686	Abhd15	0.842479	0.952094	0.779614	0.779804	0.884624	1.540483	1.655108	2.041646	1.291927	1.619579	0.916376	1.335849	1.263069	0.868103	1.323454
ENSMUSG00000000690	Hoxb6	0.325558	2.265755	0.21333	1.223157	0.370238	0.366897	0.354557	0.268322	0.680435	0.535463	0.293642	0.274139	0.462306	0.472168	0.351761
ENSMUSG00000000693	Loxl3	1.764873	1.920717	1.09016	2.135894	1.836444	2.115789	1.702759	1.310349	2.793263	3.614633	1.743286	1.559494	2.010755	1.570337	1.697231
ENSMUSG00000000701	Tcl1b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000706	Btn1a1	1.263437	0.043261	0.371368	0.799146	0.875119	0.814653	0.326768	0.335716	0.750397	0.152763	1.271317	0.327654	1.408217	1.734845	1.212702
ENSMUSG00000000708	Kat2b	17.035764	18.06589	13.805681	14.960193	16.011491	15.962037	16.142749	13.476745	18.745345	22.548787	13.342144	11.216803	17.649329	13.742664	15.146943
ENSMUSG00000000711	Rab5b	35.139222	33.317926	30.095961	35.378936	36.095519	36.859372	33.733092	32.463917	42.915089	44.242114	32.46865	27.598755	39.888529	31.221621	36.508306
ENSMUSG00000000724	Cryba1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000730	Dnmt3l	0.717156	1.408629	0.417622	0.942763	0.618884	0.434206	1.28784	0.447737	0.752895	1.850853	1.017471	0.901471	0.410813	0.899189	0.532588
ENSMUSG00000000731	Aire	0.019015	0.016772	0.091477	0.063332	0.041548	0.142031	0.069514	0.0827	0.094615	0.055529	0.109834	0.042285	0.024748	0.01542	0.049171
ENSMUSG00000000732	Icosl	5.108778	7.258291	6.792263	5.856851	4.808659	6.455698	5.419002	3.193666	8.639427	9.638639	4.852255	4.416885	6.823899	4.930751	5.002978
ENSMUSG00000000738	Spg7	31.374133	36.086905	29.539574	35.057793	35.284241	37.152793	37.665384	32.236254	35.705095	38.190385	34.157431	28.648314	31.802809	33.547244	34.268952
ENSMUSG00000000739	Sult5a1	0.277647	0.265333	0	0.156544	0.157279	0.2776	0.287615	0.163065	0.663674	0.532973	0.198694	0.081969	0.838083	0.030689	0.15339
ENSMUSG00000000740	Rpl13	906.000952	839.419811	733.181254	843.523243	668.510478	867.277096	893.591446	662.381206	796.282314	753.805178	782.640204	763.942469	690.600243	676.854885	696.32947
ENSMUSG00000000743	Chmp1a	77.797826	81.988337	64.076629	72.7299	73.956473	79.568529	77.991884	67.684277	85.395924	79.841987	77.083984	63.863043	79.494441	79.149136	72.694199
ENSMUSG00000000751	Rpa1	36.853899	40.549642	34.091309	36.40628	35.130605	29.221378	44.476057	32.669142	35.487472	36.123774	25.554335	26.0581	27.536836	29.528956	40.837721
ENSMUSG00000000753	Serpinf1	3.124717	6.622325	2.252252	5.252783	2.659153	4.739183	3.787352	2.288036	5.131588	11.817489	3.828482	3.302102	5.352201	2.704556	2.635705
ENSMUSG00000000759	Tubgcp3	12.067601	16.290578	12.098545	14.707794	12.860536	16.020277	16.480263	11.714472	18.063255	14.000263	12.000976	10.544478	12.766558	13.776942	12.660957
ENSMUSG00000000766	Oprm1	0.072485	0	0.058086	0.065449	0.040433	0.135108	0	0.069696	0.128096	0.11292	0.069542	0.020347	0.304164	0.211085	0.124911
ENSMUSG00000000776	Polr3d	12.947086	12.405044	11.297993	14.862911	10.193362	10.592133	11.846741	9.41985	10.907931	9.817327	10.688919	7.736894	10.230559	11.352085	9.543431
ENSMUSG00000000782	Tcf7	7.34107	8.897867	7.539644	7.26078	9.169812	7.868728	11.812932	15.618011	8.173682	4.981784	6.713993	11.497642	7.280597	3.646798	11.744934
ENSMUSG00000000787	Ddx3x	122.51946	161.251249	128.60579	161.245236	137.624224	119.055111	147.084596	121.421689	149.314227	143.147474	106.12137	86.63297	105.697674	125.460015	137.473738
ENSMUSG00000000791	Il12rb1	0.206511	0.422906	0.264907	0.381344	0.318311	0.302433	0.774675	0.359065	0.389767	1.036664	0.325143	0.240547	0.115188	0.21039	0.125819
ENSMUSG00000000792	Slc5a5	0.115659	0.255037	0.14837	0.128127	0.178988	0.305398	0.249288	0.287321	0.192908	0.225172	0.26753	0.135743	0.238336	0.24262	0.149539
ENSMUSG00000000794	Kcnn3	2.156848	1.051336	0.762945	2.438489	2.196306	3.341265	0.554792	0.711137	4.948815	4.734559	2.226997	1.661211	4.464458	2.77242	2.006981
ENSMUSG00000000804	Usp32	9.457391	11.279333	9.632844	10.578522	11.765778	13.138114	11.062944	9.613731	13.404801	11.182054	10.023733	8.056374	10.02923	10.169953	10.700204
ENSMUSG00000000805	Car4	47.925305	12.982207	48.790082	71.703713	111.650599	78.356766	18.371474	52.260338	112.642342	38.819031	59.977684	20.633279	110.555157	127.209971	53.395561
ENSMUSG00000000811	Txnrd3	4.396775	5.909512	3.798297	5.595173	3.625766	2.973284	4.001862	2.847435	4.2848	3.435718	4.559855	2.88955	4.009571	3.915333	4.001014
ENSMUSG00000000817	Fasl	0.04507	0.251794	0.014438	0.071368	0	0.112012	0.129586	0.314854	0.159424	0.333593	0.293072	0.044529	0.019556	0.037845	0.031052
ENSMUSG00000000823	Zfp512b	7.829419	11.109243	5.947054	7.90917	9.024089	10.198231	8.508026	6.880169	12.897361	10.490824	8.385777	5.695261	9.733832	8.797442	7.955309
ENSMUSG00000000826	Dnajc5	43.182156	61.645767	42.021498	47.502381	45.844328	42.12902	49.951749	39.304027	48.364357	51.978455	33.699779	31.195314	43.728668	40.620374	40.210509
ENSMUSG00000000827	Tpd52l2	41.01401	49.54165	38.785647	44.005127	42.849606	41.039135	44.924837	38.405112	42.714927	45.322856	36.111937	31.825222	42.00065	36.769006	39.103935
ENSMUSG00000000838	Fmr1	22.43454	30.650377	21.884651	23.100967	19.142522	24.399624	29.100739	20.884037	28.65412	25.24021	17.589727	15.514041	23.187067	22.576399	23.154474
ENSMUSG00000000861	Bcl11a	2.669307	5.137094	4.294142	3.798095	4.282494	3.939461	4.82293	4.690184	3.946054	2.945425	2.136252	3.312946	3.189711	2.737894	4.802181
ENSMUSG00000000869	Il4	0.070541	0	0.344552	0.287967	0.126551	0	0.067936	0.17361	0	0.14157	0.160789	0	0	0.17898	0.061904
ENSMUSG00000000876	Pxmp4	5.876716	6.976524	5.863115	7.062379	8.868278	10.006237	6.9138	7.716289	9.655493	9.231128	6.960086	7.36167	7.866611	6.493822	7.732065
ENSMUSG00000000881	Dlg3	17.66995	22.926687	18.019444	19.012548	17.692316	18.766376	17.544743	18.883796	21.70221	18.697312	16.642429	13.495988	14.695402	19.122271	16.126658
ENSMUSG00000000884	Gnb1l	2.867891	3.011721	2.099963	2.782655	2.556673	1.863999	2.600009	2.275411	2.337408	2.185977	2.051909	2.039004	2.272403	2.676858	2.693367
ENSMUSG00000000889	Dbh	0.959363	0.098397	0.214587	0.72041	0.596375	0.821309	0.032063	0.235985	1.511003	1.420551	1.017647	0.595309	1.335774	1.086022	1.003612
ENSMUSG00000000901	Mmp11	5.271497	5.598576	3.129846	3.383792	4.210306	4.645695	3.928142	3.947086	7.019026	6.157775	3.091673	3.171681	3.871216	2.657581	6.796604
ENSMUSG00000000902	Smarcb1	26.524318	33.565439	26.721068	32.127896	28.610609	25.923607	33.291335	27.400936	28.881499	29.938584	25.130098	25.190196	22.489848	27.096998	28.098098
ENSMUSG00000000903	Vpreb3	0.230848	0.509467	1.649045	0.165252	0.303296	0.430421	0.444171	0.276856	0	1.015562	0.615048	0.68239	0.225678	0.828498	0.059248
